file,config,verification_result,ranking_functions,invariants,nontermination,total_time,analysis_time,cpu_time,used_heap,termination_config,analysis_name,output_dir,relative_path
s4if.c,lasso,UNKNOWN,,,Non-termination arguments:,1.157s,0.406s,4.490s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s4if.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/s4if.c
s4lif.c,lasso,UNKNOWN,,,Non-termination arguments:,1.282s,0.528s,5.390s,243MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s4lif.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/s4lif.c
s52if.c,lasso,UNKNOWN,,,Non-termination arguments:,1.287s,0.535s,5.560s,270MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s52if.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/s52if.c
s5if.c,lasso,UNKNOWN,,,Non-termination arguments:,1.143s,0.408s,4.480s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s5if.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/s5if.c
s5lif.c,lasso,UNKNOWN,,,Non-termination arguments:,1.264s,0.507s,5.410s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/s5lif.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/s5lif.c
sanfoundry_27_ground.c,lasso,UNKNOWN,,,Non-termination arguments:,1.227s,0.480s,5.080s,264MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sanfoundry_27_ground.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/sanfoundry_27_ground.c
simple_1-2.c,lasso,UNKNOWN,Ranking function f(main::x) = -3*main::x + 805306369,Supporting invariants [],Non-termination arguments:,1.098s,0.336s,3.520s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/simple_1-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-acceleration/simple_1-2.c
simple_2-1.c,lasso,UNKNOWN,Ranking function f(main::x) = -3*main::x + 805306367,Supporting invariants [],Non-termination arguments:,1.073s,0.298s,3.360s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/simple_2-1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-acceleration/simple_2-1.c
simple_3-2.c,lasso,UNKNOWN,"Ranking function f(main::x, main::N) = -1*main::x + 1*main::N",Supporting invariants [],Non-termination arguments:,1.162s,0.311s,3.760s,231MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/simple_3-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-acceleration/simple_3-2.c
simple_4-2.c,lasso,UNKNOWN,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.093s,0.329s,3.460s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/simple_4-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-acceleration/simple_4-2.c
simple_safe1.c,lasso,UNKNOWN,Ranking function f(main::x) = -3*main::x + 805306369,Supporting invariants [],Non-termination arguments:,1.096s,0.354s,3.450s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/simple_safe1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/crafted/simple_safe1.c
simple_safe2.c,lasso,UNKNOWN,Ranking function f(main::x) = -1*main::x + 268435455,Supporting invariants [],Non-termination arguments:,0.999s,0.251s,2.960s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/simple_safe2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/crafted/simple_safe2.c
simple_safe3.c,lasso,UNKNOWN,"Ranking function f(main::x, main::N) = -1*main::x + 1*main::N",Supporting invariants [],Non-termination arguments:,1.027s,0.286s,3.390s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/simple_safe3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/crafted/simple_safe3.c
simple_safe4.c,lasso,UNKNOWN,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.083s,0.331s,3.390s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/simple_safe4.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/crafted/simple_safe4.c
simple_vardep_1.c,lasso,UNKNOWN,Ranking function f(main::i) = -3*main::i + 357913942,Supporting invariants [4*main::k - 9*main::i >= 0],Non-termination arguments:,286.754s,285.978s,300.030s,593MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/simple_vardep_1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-crafted/simple_vardep_1.c
simple_vardep_2.c,lasso,UNKNOWN,Ranking function f(main::i) = -3*main::i + 357913942,Supporting invariants [4*main::k - 9*main::i >= 0],Non-termination arguments:,286.705s,285.923s,300.140s,599MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/simple_vardep_2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-crafted/simple_vardep_2.c
sina1.c,lasso,UNKNOWN,,,Non-termination arguments:,1.256s,0.509s,5.130s,254MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sina1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/sina1.c
sina2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.422s,0.681s,6.660s,280MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sina2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/sina2.c
sina3.c,lasso,UNKNOWN,,,Non-termination arguments:,1.549s,0.793s,6.640s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sina3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/sina3.c
sina4.c,lasso,UNKNOWN,,,Non-termination arguments:,1.545s,0.794s,6.600s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sina4.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/sina4.c
sina5.c,lasso,UNKNOWN,,,Non-termination arguments:,1.749s,0.998s,7.960s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sina5.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/sina5.c
sqm-if.c,lasso,UNKNOWN,,,Non-termination arguments:,1.219s,0.473s,4.210s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sqm-if.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/sqm-if.c
sqm.c,lasso,UNKNOWN,,,Non-termination arguments:,1.047s,0.291s,3.510s,263MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sqm.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/sqm.c
ss1.c,lasso,UNKNOWN,,,Non-termination arguments:,1.497s,0.752s,6.680s,302MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ss1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ss1.c
ss2.c,lasso,UNKNOWN,,,Non-termination arguments:,2.217s,1.467s,12.040s,488MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ss2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ss2.c
ss3.c,lasso,UNKNOWN,,,Non-termination arguments:,1.674s,0.892s,7.820s,298MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ss3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ss3.c
ss4.c,lasso,UNKNOWN,,,Non-termination arguments:,1.456s,0.699s,6.690s,307MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ss4.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ss4.c
ssina.c,lasso,UNKNOWN,,,Non-termination arguments:,1.854s,1.102s,9.730s,344MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ssina.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/ssina.c
standard_compareModified_ground.c,lasso,UNKNOWN,,,Non-termination arguments:,1.224s,0.461s,4.570s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_compareModified_ground.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_compareModified_ground.c
standard_compare_ground.c,lasso,UNKNOWN,,,Non-termination arguments:,1.176s,0.428s,4.330s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_compare_ground.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_compare_ground.c
standard_copy1_ground-1.c,lasso,UNKNOWN,,,Non-termination arguments:,1.089s,0.314s,3.510s,231MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copy1_ground-1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copy1_ground-1.c
standard_copy2_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.201s,0.440s,4.060s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copy2_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copy2_ground-2.c
standard_copy3_ground-1.c,lasso,UNKNOWN,,,Non-termination arguments:,1.340s,0.598s,4.890s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copy3_ground-1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copy3_ground-1.c
standard_copy4_ground-1.c,lasso,UNKNOWN,,,Non-termination arguments:,1.566s,0.821s,6.020s,268MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copy4_ground-1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copy4_ground-1.c
standard_copy5_ground-1.c,lasso,UNKNOWN,,,Non-termination arguments:,1.777s,1.026s,7.090s,301MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copy5_ground-1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copy5_ground-1.c
standard_copy6_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,2.025s,1.278s,9.040s,283MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copy6_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copy6_ground-2.c
standard_copy7_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,2.332s,1.574s,10.460s,401MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copy7_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copy7_ground-2.c
standard_copy8_ground-1.c,lasso,UNKNOWN,,,Non-termination arguments:,2.741s,1.989s,12.310s,505MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copy8_ground-1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copy8_ground-1.c
standard_copy9_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,3.044s,2.295s,13.480s,586MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copy9_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copy9_ground-2.c
standard_copyInitSum2_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.173s,0.426s,3.930s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copyInitSum2_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copyInitSum2_ground-2.c
standard_copyInitSum3_ground.c,lasso,UNKNOWN,,,Non-termination arguments:,1.388s,0.599s,5.270s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copyInitSum3_ground.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copyInitSum3_ground.c
standard_copyInitSum_ground.c,lasso,UNKNOWN,,,Non-termination arguments:,1.403s,0.646s,5.800s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copyInitSum_ground.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copyInitSum_ground.c
standard_copyInit_ground.c,lasso,UNKNOWN,,,Non-termination arguments:,1.052s,0.306s,3.370s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_copyInit_ground.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_copyInit_ground.c
standard_init1_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.075s,0.312s,3.780s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_init1_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_init1_ground-2.c
standard_init2_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.156s,0.404s,4.210s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_init2_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_init2_ground-2.c
standard_init3_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.278s,0.514s,4.970s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_init3_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_init3_ground-2.c
standard_init4_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.450s,0.685s,6.380s,269MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_init4_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_init4_ground-2.c
standard_init5_ground-1.c,lasso,UNKNOWN,,,Non-termination arguments:,1.552s,0.804s,7.030s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_init5_ground-1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_init5_ground-1.c
standard_init6_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.850s,1.079s,8.590s,270MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_init6_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_init6_ground-2.c
standard_init7_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.930s,1.165s,9.970s,320MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_init7_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_init7_ground-2.c
standard_init8_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,2.129s,1.377s,10.700s,439MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_init8_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_init8_ground-2.c
standard_init9_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,2.470s,1.697s,12.360s,525MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_init9_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_init9_ground-2.c
standard_maxInArray_ground.c,lasso,UNKNOWN,,,Non-termination arguments:,1.304s,0.547s,5.550s,298MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_maxInArray_ground.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_maxInArray_ground.c
standard_minInArray_ground-2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.274s,0.522s,5.240s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_minInArray_ground-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_minInArray_ground-2.c
standard_password_ground.c,lasso,UNKNOWN,,,Non-termination arguments:,1.203s,0.441s,4.410s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_password_ground.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_password_ground.c
standard_running-2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.545s,0.777s,7.220s,305MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_running-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_running-2.c
standard_seq_init_ground.c,lasso,UNKNOWN,,,Non-termination arguments:,1.085s,0.323s,3.900s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_seq_init_ground.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_seq_init_ground.c
standard_strcmp_ground.c,lasso,UNKNOWN,,,Non-termination arguments:,1.229s,0.474s,4.470s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_strcmp_ground.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_strcmp_ground.c
standard_vector_difference_ground.c,lasso,UNKNOWN,,,Non-termination arguments:,1.102s,0.356s,3.620s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/standard_vector_difference_ground.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/standard_vector_difference_ground.c
substring1.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_1, main::j) = 3*main::__CPAchecker_TMP_1 - 3*main::j + 2; Ranking function f(main::__CPAchecker_TMP_1, main::from, main::i) = 3*main::__CPAchecker_TMP_1 + 3*main::from - 3*main::i + 4; Ranking function f(main::j) = -3*main::j + 41302",Supporting invariants []; Supporting invariants [1*main::from + 1*main::j - 1*main::i >= 0]; Supporting invariants [-5*main::k - 3*main::j + 5*main::i + 41300 >= 0],Non-termination arguments:,286.623s,285.888s,299.980s,595MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/substring1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/dagger/substring1.c
sum03-2.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 5*main::__CPAchecker_TMP_0 - 2*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 6*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 14; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 3*main::__CPAchecker_TMP_0 - 1*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2",Supporting invariants [5*main::x - 2*main::sn >= 0]; Supporting invariants [2*main::x - 1*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn + 12 > 0]; Supporting invariants [3*main::x - 1*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants [],Non-termination arguments:,2.019s,1.255s,6.040s,538MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops/sum03-2.c
sum03.c,lasso,UNKNOWN,"Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 6*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3",Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn + 3 > 0]; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants [2*main::x - 1*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0],Non-termination arguments:,2.197s,1.462s,6.560s,541MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum03.c
