file,config,verification_result,ranking_functions,invariants,nontermination,total_time,analysis_time,cpu_time,used_heap,termination_config,analysis_name,output_dir,relative_path
sum01.v.c,lasso,TRUE,"Ranking function f(main::i, main::n) = -3*main::i + 4*main::n",Supporting invariants [1*main::i > 0],Non-termination arguments:,1.144s,0.390s,4.070s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum01.v.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum01.v.c
sum01_safe.c,general,TRUE,"Ranking function f(main::i, main::n) = -1*main::i + 1*main::n + 1",Supporting invariants [1*main::i > 0],Non-termination arguments:,1.155s,0.594s,5.360s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum01_safe.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum01_safe.c
sum01_safe.c,lasso,TRUE,"Ranking function f(main::i, main::n) = -1*main::i + 1*main::n + 1",Supporting invariants [1*main::i > 0],Non-termination arguments:,1.039s,0.308s,3.470s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum01_safe.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum01_safe.c
sum01_safe.v.c,general,TRUE,"Ranking function f(main::i, main::n) = -3*main::i + 4*main::n",Supporting invariants [1*main::i > 0],Non-termination arguments:,1.226s,0.667s,5.680s,241MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum01_safe.v.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum01_safe.v.c
sum01_safe.v.c,lasso,TRUE,"Ranking function f(main::i, main::n) = -3*main::i + 4*main::n",Supporting invariants [1*main::i > 0],Non-termination arguments:,1.134s,0.372s,3.800s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum01_safe.v.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum01_safe.v.c
sum01_true-unreach-call_true-termination.i.annot.c,general,TRUE,"Ranking function f(main::i, main::n) = -4001*main::i + 6001*main::n",Supporting invariants [1*main::i > 0],Non-termination arguments:,40.454s,39.907s,43.540s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum01_true-unreach-call_true-termination.i.annot.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loops/sum01_true-unreach-call_true-termination.i.annot.c
sum01_true-unreach-call_true-termination.i.annot.c,lasso,TRUE,"Ranking function f(main::i, main::n) = -4001*main::i + 6001*main::n",Supporting invariants [1*main::i > 0],Non-termination arguments:,40.278s,39.532s,42.930s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum01_true-unreach-call_true-termination.i.annot.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loops/sum01_true-unreach-call_true-termination.i.annot.c
sum01_true.c,general,TRUE,"Ranking function f(main::i, main::n) = -3*main::i + 3*main::n + 2",Supporting invariants [],Non-termination arguments:,1.166s,0.611s,5.120s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum01_true.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/svcomp/sum01_true.c
sum01_true.c,lasso,TRUE,"Ranking function f(main::i, main::n) = -3*main::i + 3*main::n + 2",Supporting invariants [],Non-termination arguments:,1.078s,0.334s,3.600s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum01_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/svcomp/sum01_true.c
sum03-2.c,general,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 5*main::__CPAchecker_TMP_0 - 2*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 6*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 14; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 3*main::__CPAchecker_TMP_0 - 1*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2",Supporting invariants [5*main::x - 2*main::sn >= 0]; Supporting invariants [2*main::x - 1*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn + 12 > 0]; Supporting invariants [3*main::x - 1*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants [],Non-termination arguments:,275.034s,274.457s,300.490s,764MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03-2.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops/sum03-2.c
sum03-2.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 5*main::__CPAchecker_TMP_0 - 2*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 6*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 14; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 3*main::__CPAchecker_TMP_0 - 1*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2",Supporting invariants [5*main::x - 2*main::sn >= 0]; Supporting invariants [2*main::x - 1*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn + 12 > 0]; Supporting invariants [3*main::x - 1*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants [],Non-termination arguments:,2.019s,1.255s,6.040s,538MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops/sum03-2.c
sum03.c,general,UNKNOWN,"Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 6*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3",Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn + 3 > 0]; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants [2*main::x - 1*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0],Non-termination arguments:,274.284s,273.732s,299.940s,763MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum03.c
sum03.c,lasso,UNKNOWN,"Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 6*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3",Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn + 3 > 0]; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants [2*main::x - 1*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0],Non-termination arguments:,2.197s,1.462s,6.560s,541MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum03.c
sum03.v.c,general,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 1*main::__CPAchecker_TMP_0 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2",Supporting invariants [4*main::x - 3*main::sn + 2 > 0]; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn + 2 > 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [],Non-termination arguments:,273.198s,272.659s,300.470s,613MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03.v.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum03.v.c
sum03.v.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 1*main::__CPAchecker_TMP_0 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2",Supporting invariants [4*main::x - 3*main::sn + 2 > 0]; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn + 2 > 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [],Non-termination arguments:,1.970s,1.233s,5.710s,530MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03.v.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum03.v.c
sum03_safe.c,general,UNKNOWN,"Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 6*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3",Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn + 3 > 0]; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants [2*main::x - 1*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0],Non-termination arguments:,274.085s,273.555s,300.040s,758MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03_safe.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum03_safe.c
sum03_safe.c,lasso,UNKNOWN,"Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 6*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3",Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn + 3 > 0]; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants [2*main::x - 1*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0],Non-termination arguments:,2.211s,1.458s,6.540s,511MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03_safe.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum03_safe.c
sum03_safe.v.c,general,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 1*main::__CPAchecker_TMP_0 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2",Supporting invariants [4*main::x - 3*main::sn + 2 > 0]; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn + 2 > 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [],Non-termination arguments:,273.169s,272.602s,300.480s,614MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03_safe.v.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum03_safe.v.c
sum03_safe.v.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 1*main::__CPAchecker_TMP_0 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2",Supporting invariants [4*main::x - 3*main::sn + 2 > 0]; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn + 2 > 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [],Non-termination arguments:,2.025s,1.277s,5.780s,523MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03_safe.v.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum03_safe.v.c
sum03_true-unreach-call_false-termination.i.annot.c,general,UNKNOWN,Ranking function f(main::sn) = -3*main::sn + 6000004,Supporting invariants [2*main::x - 1*main::sn >= 0],Non-termination arguments:,140.888s,140.352s,300.140s,587MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03_true-unreach-call_false-termination.i.annot.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loops/sum03_true-unreach-call_false-termination.i.annot.c
sum03_true-unreach-call_false-termination.i.annot.c,lasso,UNKNOWN,Ranking function f(main::sn) = -3*main::sn + 6000004,Supporting invariants [2*main::x - 1*main::sn >= 0],Non-termination arguments:,286.510s,285.755s,300.040s,582MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03_true-unreach-call_false-termination.i.annot.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loops/sum03_true-unreach-call_false-termination.i.annot.c
sum03_true.c,general,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 5*main::__CPAchecker_TMP_0 - 2*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 6*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 14; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 3*main::__CPAchecker_TMP_0 - 1*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2",Supporting invariants [5*main::x - 2*main::sn >= 0]; Supporting invariants [2*main::x - 1*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn + 12 > 0]; Supporting invariants [3*main::x - 1*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants [],Non-termination arguments:,275.605s,275.046s,300.420s,754MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03_true.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/svcomp/sum03_true.c
sum03_true.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 5*main::__CPAchecker_TMP_0 - 2*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 6*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 14; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 3*main::__CPAchecker_TMP_0 - 1*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2",Supporting invariants [5*main::x - 2*main::sn >= 0]; Supporting invariants [2*main::x - 1*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn + 12 > 0]; Supporting invariants [3*main::x - 1*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants [],Non-termination arguments:,2.014s,1.265s,6.260s,535MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/svcomp/sum03_true.c
