Filename,Relative Path,Run ID,Date Time,Duration (s),LLM Calls,Label,RAG Similarity,Invariants,Ranking Function,Z3 Result,Report Path,Error
ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version3.c,c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version3.c,131ab1704e8048009223d22eaf2b6efc,2025-12-18T13:14:15.557765,38.71,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_131415_131ab1704e8048009223d22eaf2b6efc.json,
AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.c,c_bench_term/AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination_true-no-overflow.c,7cfa8d94c6d245848cbf525c4a140a66,2025-12-18T13:15:00.204662,44.65,3,terminating,0.0,,"(n - i, m - j)",Failed: Invariants Not Inductive,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_131500_7cfa8d94c6d245848cbf525c4a140a66.json,
3pieces_Caterina_TACAS16_modif_2.c,c_bench_term/3pieces_Caterina_TACAS16_modif_2.c,d4119bb9ea6d49e282bcb6625f2d6f1e,2025-12-18T13:15:56.551874,56.35,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_131556_d4119bb9ea6d49e282bcb6625f2d6f1e.json,
determ_term_5.c,c_bench_term/determ_term_5.c,49f112d3fa1749a3943fc19d9ae13751,2025-12-18T13:17:29.180036,92.63,3,terminating,0.0,,18 - loop_count,Error: Unknown verification output...,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_131729_49f112d3fa1749a3943fc19d9ae13751.json,
term_29.c,c_bench_term/term_29.c,2f8b2d15b0754dc4bbb8a05792d40ff8,2025-12-18T13:18:57.246850,88.07,3,terminating,0.0,,N - x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_131857_2f8b2d15b0754dc4bbb8a05792d40ff8.json,
ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-no-overflow.c,c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-no-overflow.c,,2025-12-18T13:20:07.872745,,,error,,,,,,LLM returned non-JSON response
AliasDarteFeautrierGonnord-SAS2010-rsd_true-termination.c,c_bench_term/AliasDarteFeautrierGonnord-SAS2010-rsd_true-termination.c,6af94caed23744a4ad34417b6d6dbe76,2025-12-18T13:21:27.123980,79.25,3,terminating,0.0,,"(da, db)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_132127_6af94caed23744a4ad34417b6d6dbe76.json,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig2_true-termination-version.c,c_bench_term/HeizmannHoenickeLeikePodelski-ATVA2013-Fig2_true-termination-version.c,9357284d6f2b47bdbaeb535a2ba865b5,2025-12-18T13:22:13.608680,46.48,3,non-terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_132213_9357284d6f2b47bdbaeb535a2ba865b5.json,
term_25.c,c_bench_term/term_25.c,bd91695b26324dd6bfbb5771fb2fc681,2025-12-18T13:23:01.410256,47.80,3,terminating,0.0,,100 - c,Failed: Invariants Not Inductive,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_132301_bd91695b26324dd6bfbb5771fb2fc681.json,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig5_true-termination_true-no-overflow.c,c_bench_term/HeizmannHoenickeLeikePodelski-ATVA2013-Fig5_true-termination_true-no-overflow.c,55d6caf945214a9abb0a855b19bdd373,2025-12-18T13:23:34.168059,32.76,3,terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_132334_55d6caf945214a9abb0a855b19bdd373.json,
trex03_false-unreach-call_true-termination.c,c_bench_term/trex03_false-unreach-call_true-termination.c,683ae4cd96b7468d98372a3ed9dd4966,2025-12-18T13:24:08.601267,34.43,2,terminating,0.0,,"(x1, x2, x3)",Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_132408_683ae4cd96b7468d98372a3ed9dd4966.json,
GulwaniJainKoskinen-PLDI2009-Fig1_true-termination-version2.c,c_bench_term/GulwaniJainKoskinen-PLDI2009-Fig1_true-termination-version2.c,44731927564a49639c25016738c85aa2,2025-12-18T13:24:46.862211,38.26,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_132446_44731927564a49639c25016738c85aa2.json,
NoriSharma-2013FSE-Fig8-true-termination.c,c_bench_term/NoriSharma-2013FSE-Fig8-true-termination.c,0c6efe52e24e44b39c6336d2ff8477c8,2025-12-18T13:25:47.061699,60.20,3,terminating,0.0,,"(x - y, z)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_132547_0c6efe52e24e44b39c6336d2ff8477c8.json,
term_26.c,c_bench_term/term_26.c,0bb22cd33e8845529b54078f189a2347,2025-12-18T13:26:16.088991,29.03,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_132616_0bb22cd33e8845529b54078f189a2347.json,
determ_term_3.c,c_bench_term/determ_term_3.c,ecca2192b6334bf5aa64afe54d3da2a7,2025-12-18T13:27:03.709182,47.62,3,non-terminating,0.0,,null,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_132703_ecca2192b6334bf5aa64afe54d3da2a7.json,
PodelskiRybalchenko-LICS2004-Fig2_true-termination-modif1.c,c_bench_term/PodelskiRybalchenko-LICS2004-Fig2_true-termination-modif1.c,a5c105299b854d15bde1d4739738c277,2025-12-18T13:28:40.855869,97.15,3,terminating,0.0,,"(x + y, x)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_132840_a5c105299b854d15bde1d4739738c277.json,
aaron3_false-no-overflow-version.c,c_bench_term/aaron3_false-no-overflow-version.c,,2025-12-18T13:30:20.913036,,,error,,,,,,LLM returned non-JSON response
c.07_true-termination_true-no-overflow-simpl.c,c_bench_term/c.07_true-termination_true-no-overflow-simpl.c,fe9ef54129b94844ac9a091253a1be56,2025-12-18T13:31:13.013732,52.10,3,terminating,0.0,,101 - i,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_133113_fe9ef54129b94844ac9a091253a1be56.json,
nonlin_div_term_2.c,c_bench_term/nonlin_div_term_2.c,934ceed9a07c4e9e92f273d272ed1af0,2025-12-18T13:31:42.309268,29.30,3,terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_133142_934ceed9a07c4e9e92f273d272ed1af0.json,
term_13.c,c_bench_term/term_13.c,69aeee0e5cb6443e89d32b5d3894c2bd,2025-12-18T13:32:36.090634,53.78,2,terminating,0.0,,null,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_133236_69aeee0e5cb6443e89d32b5d3894c2bd.json,
term_23.c,c_bench_term/term_23.c,0b74dda3d1814f2598bd8e2f0d80c6ec,2025-12-18T13:33:30.021630,53.93,3,terminating,0.0,,x - y,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_133330_0b74dda3d1814f2598bd8e2f0d80c6ec.json,
determ_term_7.c,c_bench_term/determ_term_7.c,d28f9fd4fab94ca38f11c1acbefc6ee8,2025-12-18T13:34:04.831291,34.81,3,terminating,0.0,,5 - (a + b + c + d + e),Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_133404_d28f9fd4fab94ca38f11c1acbefc6ee8.json,
term_24.c,c_bench_term/term_24.c,,2025-12-18T13:35:35.395533,,,error,,,,,,LLM returned non-JSON response
Thun_false-no-overflow.c,c_bench_term/Thun_false-no-overflow.c,b682bb2f88a04f2b83af4a1b4a7d9f7c,2025-12-18T13:36:33.891638,58.50,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_133633_b682bb2f88a04f2b83af4a1b4a7d9f7c.json,
nonlin_mult_term_4.c,c_bench_term/nonlin_mult_term_4.c,4337f3032e66469b9d3a7cfe9ed57285,2025-12-18T13:37:18.014776,44.12,3,terminating,0.0,,null,Failed: No Ranking Function Provided,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_133718_4337f3032e66469b9d3a7cfe9ed57285.json,
nonlin_mult_term_1.c,c_bench_term/nonlin_mult_term_1.c,e7f6b8eb8c1643dc80679a8b14ac7d73,2025-12-18T13:38:51.094633,93.08,3,terminating,0.0,,null,Failed: x may not increase,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_133851_e7f6b8eb8c1643dc80679a8b14ac7d73.json,
aaron3_false-no-overflow.c,c_bench_term/aaron3_false-no-overflow.c,,2025-12-18T13:40:02.814070,,,error,,,,,,LLM returned non-JSON response
ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version6.c,c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version6.c,f1121adfd3d54a568adb859f18f10684,2025-12-18T13:40:44.897601,42.08,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_134044_f1121adfd3d54a568adb859f18f10684.json,
ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version5.c,c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version5.c,e2c92634d6ee4f6fbd34884b9435822b,2025-12-18T13:41:07.082258,22.18,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_134107_e2c92634d6ee4f6fbd34884b9435822b.json,
Toulouse-BranchesToLoop-alloca_true-termination.c,c_bench_term/Toulouse-BranchesToLoop-alloca_true-termination.c,4b8fefff80704860b19550fed4ce2c9b,2025-12-18T13:41:35.753043,28.67,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_134135_4b8fefff80704860b19550fed4ce2c9b.json,
nonlin_mult_term_5.c,c_bench_term/nonlin_mult_term_5.c,cc97fe9c62a74b65a9413d028ecd4e2c,2025-12-18T13:42:11.135526,35.38,3,terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_134211_cc97fe9c62a74b65a9413d028ecd4e2c.json,
AliasDarteFeautrierGonnord-SAS2010-cousot9_true-termination_true-no-overflow.c,c_bench_term/AliasDarteFeautrierGonnord-SAS2010-cousot9_true-termination_true-no-overflow.c,b016a078aa8e4f8d884dc0731893aa8c,2025-12-18T13:42:37.430122,26.29,2,terminating,0.0,,"(i, j)",Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_134237_b016a078aa8e4f8d884dc0731893aa8c.json,
TelAviv-Amir-Minimum-alloca_true-termination.c,c_bench_term/TelAviv-Amir-Minimum-alloca_true-termination.c,0604212d96a74a7086fd3faa8e579932,2025-12-18T13:43:18.207410,40.78,3,non-terminating,0.0,,(x + y),Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_134318_0604212d96a74a7086fd3faa8e579932.json,
Copenhagen_disj_true_version.c,c_bench_term/Copenhagen_disj_true_version.c,f50845dba4904e028b920c9a8d847e01,2025-12-18T13:43:56.845962,38.64,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_134356_f50845dba4904e028b920c9a8d847e01.json,
nonlin_jump_over_1_term.c,c_bench_term/nonlin_jump_over_1_term.c,,2025-12-18T13:46:47.942764,,,error,,,,,,LLM returned non-JSON response
term_18.c,c_bench_term/term_18.c,132221180d3844ac84b5ec0ca4e98f18,2025-12-18T13:47:45.521853,57.58,3,terminating,0.0,,98 - x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_134745_132221180d3844ac84b5ec0ca4e98f18.json,
PodelskiRybalchenko-simpl3.c,c_bench_term/PodelskiRybalchenko-simpl3.c,ef9bba04bddd4c278fbbc7262a14bab9,2025-12-18T13:48:11.611256,26.09,2,terminating,0.0,,"(x, y)",Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_134811_ef9bba04bddd4c278fbbc7262a14bab9.json,
determ_term_6.c,c_bench_term/determ_term_6.c,90464e95a95340baa42c94ebd0a50910,2025-12-18T13:49:31.058616,79.45,3,terminating,0.0,,null,"Error: File ""/tmp/tmpaoewlkgh.py"", line 184
    solver3.add(loop_condition, invariants, transition, Not(ranking_function
                                                           ^
SyntaxError: '(' was neve...",/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_134931_90464e95a95340baa42c94ebd0a50910.json,
term_28.c,c_bench_term/term_28.c,1b20c726f3534d868928eab97abdfc7d,2025-12-18T13:49:53.664919,22.61,2,terminating,0.0,,x - y,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_134953_1b20c726f3534d868928eab97abdfc7d.json,
ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow.c,c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow.c,29d1c05da6ab480c9941ffa7db00275b,2025-12-18T13:50:43.151778,49.49,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_135043_29d1c05da6ab480c9941ffa7db00275b.json,
nonlin_div_term_1.c,c_bench_term/nonlin_div_term_1.c,95b2f37277c8477b876227d4c722efc7,2025-12-18T13:51:20.408722,37.26,3,terminating,0.0,,x - y,Failed: Not Bounded,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_135120_95b2f37277c8477b876227d4c722efc7.json,
ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version4.c,c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version4.c,f78122c560444b73a8b0edd06696d0de,2025-12-18T13:52:15.965607,55.56,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_135215_f78122c560444b73a8b0edd06696d0de.json,
3pieces_Caterina_TACAS16_modif_3.c,c_bench_term/3pieces_Caterina_TACAS16_modif_3.c,d840499e3d7a400d99ae4270e45a23e1,2025-12-18T13:52:47.458834,31.49,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_135247_d840499e3d7a400d99ae4270e45a23e1.json,
ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version2.c,c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version2.c,,2025-12-18T13:54:22.979811,,,error,,,,,,LLM returned non-JSON response
Masse-VMCAI2014-Fig1b_true-termination-version-1.c,c_bench_term/Masse-VMCAI2014-Fig1b_true-termination-version-1.c,157f9409a90e4eeb8728b461e82847d5,2025-12-18T13:55:49.729210,86.75,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_135549_157f9409a90e4eeb8728b461e82847d5.json,
MenloPark_true-no-overflow_true-termination_true-valid-memsafety-modif.c,c_bench_term/MenloPark_true-no-overflow_true-termination_true-valid-memsafety-modif.c,4210649316954c1a885ab4c15b51c78e,2025-12-18T13:56:22.286435,32.56,3,terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_135622_4210649316954c1a885ab4c15b51c78e.json,
nonlin_mult_term_2.c,c_bench_term/nonlin_mult_term_2.c,892c583ed29b4b1fbfe8e33d660b9b1d,2025-12-18T13:56:39.699483,17.41,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_135639_892c583ed29b4b1fbfe8e33d660b9b1d.json,
Parallel_true-no-overflow_true-termination_true-valid-memsafety.c,c_bench_term/Parallel_true-no-overflow_true-termination_true-valid-memsafety.c,08d0cfe0b9c94e2b888d2235ae7d366a,2025-12-18T13:58:14.666292,94.97,3,terminating,0.0,,"(x, y)",Error: Unknown verification output...,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_135814_08d0cfe0b9c94e2b888d2235ae7d366a.json,
Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination.c,c_bench_term/Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination.c,9f0e0ced9b3242929a1d6ff18ec2197c,2025-12-18T13:58:37.526880,22.86,2,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_135837_9f0e0ced9b3242929a1d6ff18ec2197c.json,
nonlin_mult_term_6.c,c_bench_term/nonlin_mult_term_6.c,354ccc68492e46cba629addabe4e5d3a,2025-12-18T14:00:46.302286,128.78,3,terminating,0.0,,null,Error: Unknown verification output...,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_140046_354ccc68492e46cba629addabe4e5d3a.json,
BradleyMannaSipma-ICALP2005-Fig1_true-termination.c,c_bench_term/BradleyMannaSipma-ICALP2005-Fig1_true-termination.c,3cfbcf42701c4412b2a9cf51a58b4a18,2025-12-18T14:01:22.361939,36.06,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_140122_3cfbcf42701c4412b2a9cf51a58b4a18.json,
term_11.c,c_bench_term/term_11.c,2a94dfe91f9b4e68bc268ce53cca4de8,2025-12-18T14:01:52.093157,29.73,2,terminating,0.0,,"(abs(x - K), abs(y - K))",Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_140152_2a94dfe91f9b4e68bc268ce53cca4de8.json,
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c,c_bench_term/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c,74d8d83a4ff94dc781fc46adf8aa2afc,2025-12-18T14:03:30.633891,98.54,3,terminating,0.0,,"(an - i, bn - j)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_140330_74d8d83a4ff94dc781fc46adf8aa2afc.json,
nonlin_mod_term_3.c,c_bench_term/nonlin_mod_term_3.c,beccfcf9cb494386922e3cc6ebe78d26,2025-12-18T14:04:09.160251,38.53,3,terminating,0.0,,x,Failed: Invariants Not Inductive,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_140409_beccfcf9cb494386922e3cc6ebe78d26.json,
determ_term_1.c,c_bench_term/determ_term_1.c,bed1327ed6a0469486e45702c59501cc,2025-12-18T14:04:48.397328,39.24,3,terminating,0.0,,10 + x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_140448_bed1327ed6a0469486e45702c59501cc.json,
ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version1.c,c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version1.c,6c1e11a9f7344a9d848e1a8303fdef06,2025-12-18T14:06:00.363905,71.97,3,terminating,0.0,,n - x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_140600_6c1e11a9f7344a9d848e1a8303fdef06.json,
nonlin_mod_term_4.c,c_bench_term/nonlin_mod_term_4.c,f43440410f2e431aa5a2bdf60fd42d66,2025-12-18T14:06:36.616075,36.25,3,terminating,0.0,,y,Failed: Not Bounded,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_140636_f43440410f2e431aa5a2bdf60fd42d66.json,
Mysore_false-no-overflow.c,c_bench_term/Mysore_false-no-overflow.c,cfd7cde2db7242ba8575f98bfad77752,2025-12-18T14:07:13.693250,37.08,3,terminating,0.0,,x + c,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_140713_cfd7cde2db7242ba8575f98bfad77752.json,
3pieces_Caterina_TACAS16.c,c_bench_term/3pieces_Caterina_TACAS16.c,065093666c314db7aae6da3e16ec4a3d,2025-12-18T14:08:22.725640,69.03,3,terminating,0.0,,x < 10 ? (10 - x) : 1,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_140822_065093666c314db7aae6da3e16ec4a3d.json,
min_rf-alloca_true-termination.c,c_bench_term/min_rf-alloca_true-termination.c,92a5bb677f3c4bbf83c6e35f87ec4886,2025-12-18T14:09:05.730491,43.00,3,terminating,0.0,,(x + y),Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_140905_92a5bb677f3c4bbf83c6e35f87ec4886.json,
Nyala-2lex_true-no-overflow_true-termination_true-valid-memsafety-version.c,c_bench_term/Nyala-2lex_true-no-overflow_true-termination_true-valid-memsafety-version.c,52c30ea06c1b4248bad2446b6f801a2c,2025-12-18T14:09:43.783104,38.05,2,terminating,0.0,,"(x, y)",Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_140943_52c30ea06c1b4248bad2446b6f801a2c.json,
MenloPark_true-no-overflow_true-termination_true-valid-memsafety.c,c_bench_term/MenloPark_true-no-overflow_true-termination_true-valid-memsafety.c,12c8444a4b1c4a678961bc46beff78ef,2025-12-18T14:10:15.373254,31.59,3,terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141015_12c8444a4b1c4a678961bc46beff78ef.json,
CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c,c_bench_term/CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c,8742792165204ce1b39a6fb9cc08885b,2025-12-18T14:10:35.384114,20.01,2,terminating,0.0,,abs(x - K),Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141035_8742792165204ce1b39a6fb9cc08885b.json,
b.11_true-termination_true-no-overflow.c,c_bench_term/b.11_true-termination_true-no-overflow.c,82f119b2c2244dd3b8f249c3f2e63d51,2025-12-18T14:10:56.481168,21.10,2,terminating,0.0,,x + y,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141056_82f119b2c2244dd3b8f249c3f2e63d51.json,
aviad_true-termination_true-no-overflow.c,c_bench_term/aviad_true-termination_true-no-overflow.c,c08152d84c17428b9394dda2b5a58a35,2025-12-18T14:11:13.179995,16.70,2,terminating,0.0,,a,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141113_c08152d84c17428b9394dda2b5a58a35.json,
term_08.c,c_bench_term/term_08.c,3ba3375f7bde4a399b00013186341768,2025-12-18T14:11:25.909605,12.73,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141125_3ba3375f7bde4a399b00013186341768.json,
eca_bounded_core.c,c_bench_term/eca_bounded_core.c,23ab228a6022411d9267c8b8ea41cb5d,2025-12-18T14:12:16.781873,50.87,2,terminating,0.0,,limit - c,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141216_23ab228a6022411d9267c8b8ea41cb5d.json,
PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.c,c_bench_term/PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.c,91ebb1e0b0ac45c5b496ec2ae214357f,2025-12-18T14:12:59.562984,42.78,2,terminating,0.0,,"(x, y)",Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141259_91ebb1e0b0ac45c5b496ec2ae214357f.json,
term_02.c,c_bench_term/term_02.c,42e8b61f00844bcfb8564dd2d4fad4ee,2025-12-18T14:13:22.113695,22.55,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141322_42e8b61f00844bcfb8564dd2d4fad4ee.json,
PodelskiRybalchenko-simpl1.c,c_bench_term/PodelskiRybalchenko-simpl1.c,8b2cb1b7e96e44a19e60d6fe5f16e197,2025-12-18T14:14:29.790082,67.68,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141429_8b2cb1b7e96e44a19e60d6fe5f16e197.json,
nonlin_mult_term_7.c,c_bench_term/nonlin_mult_term_7.c,3fdf39e58e2a42e7beffcb7b481cdd60,2025-12-18T14:14:47.815817,18.03,2,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141447_3fdf39e58e2a42e7beffcb7b481cdd60.json,
PodelskiRybalchenko-simpl2.c,c_bench_term/PodelskiRybalchenko-simpl2.c,8d6fec4755d24a2d847cbce35c07f987,2025-12-18T14:15:35.531838,47.72,3,terminating,0.0,,x + y,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141535_8d6fec4755d24a2d847cbce35c07f987.json,
Gothenburg_v4_false-no-overflow.c,c_bench_term/Gothenburg_v4_false-no-overflow.c,139a31cc9baa4e58aca3e1abb5805ad7,2025-12-18T14:16:42.161445,66.63,3,terminating,0.0,,null,Failed: No ranking function provided and potential non-termination detected,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141642_139a31cc9baa4e58aca3e1abb5805ad7.json,
4NestedWith2Variables_false-no-overflow.c,c_bench_term/4NestedWith2Variables_false-no-overflow.c,aac292729b6c4b2f928664efb1147e73,2025-12-18T14:17:40.821931,58.66,3,terminating,0.0,,null,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141740_aac292729b6c4b2f928664efb1147e73.json,
PodelskiRybalchenko-VMCAI2004-Ex1_false-no-overflow-version.c,c_bench_term/PodelskiRybalchenko-VMCAI2004-Ex1_false-no-overflow-version.c,0dbb3407d7554191adbf237b883a4d49,2025-12-18T14:18:05.694863,24.87,2,terminating,0.0,,null,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141805_0dbb3407d7554191adbf237b883a4d49.json,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination-version.c,c_bench_term/HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination-version.c,da2a4c46dbec41e0b5b920c517ef7498,2025-12-18T14:18:25.933807,20.24,2,terminating,0.0,,x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141825_da2a4c46dbec41e0b5b920c517ef7498.json,
determ_term_2.c,c_bench_term/determ_term_2.c,ad8e0b4d3cce406981735ea7baf0375c,2025-12-18T14:19:04.820900,38.89,3,terminating,0.0,,x == 0 ? 0 : (x > 0 ? x : -x + y),Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251218_141904_ad8e0b4d3cce406981735ea7baf0375c.json,
