file,config,verification_result,ranking_functions,invariants,nontermination,total_time,analysis_time,cpu_time,used_heap,termination_config,analysis_name,output_dir,relative_path
TRACER-paper-prog_d-pepm-proc.c_VeriMAP_true.c,lasso,TRUE,Ranking function f(main::x) = -3*main::x + 30002,Supporting invariants [],Non-termination arguments:,1.089s,0.333s,3.450s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-paper-prog_d-pepm-proc.c_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-paper-prog_d-pepm-proc.c_VeriMAP_true.c
TRACER-testabs12_VeriMAP_true.c,lasso,TRUE,"Ranking function f(main::count, main::__CPAchecker_TMP_0) = -3*main::count + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::count, main::__CPAchecker_TMP_0) = -3*main::count + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::i) = -3*main::i + 302",Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.363s,0.621s,4.720s,278MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testabs12_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testabs12_VeriMAP_true.c
TRACER-testabs13_VeriMAP_true.c,lasso,TRUE,"Ranking function f(main::i, main::n) = -1*main::i + 1*main::n",Supporting invariants [1*main::n > 0],Non-termination arguments:,1.104s,0.373s,3.550s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testabs13_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testabs13_VeriMAP_true.c
TRACER-testabs15_VeriMAP_true.c,lasso,TRUE,"Ranking function f(main::a, main::n) = -3*main::a + 4*main::n; Ranking function f(main::i, main::n) = -1*main::i + 1*main::n",Supporting invariants [-3*main::a + 4*main::i >= 0]; Supporting invariants [],Non-termination arguments:,1.281s,0.517s,4.260s,275MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testabs15_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testabs15_VeriMAP_true.c
TRACER-testabs7_VeriMAP_true.c,lasso,TRUE,"Ranking function f(main::i, main::n) = -1*main::i + 1*main::n",Supporting invariants [1*main::n > 0],Non-termination arguments:,1.131s,0.372s,3.820s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testabs7_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testabs7_VeriMAP_true.c
TRACER-testabs8_VeriMAP_true.c,lasso,TRUE,"Ranking function f(main::i, main::n) = -1*main::i + 1*main::n",Supporting invariants [1*main::n > 0],Non-termination arguments:,1.126s,0.391s,3.790s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testabs8_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testabs8_VeriMAP_true.c
TRACER-testloop14_VeriMAP_true.c,lasso,TRUE,Ranking function f(main::i) = -3*main::i + 32,Supporting invariants [],Non-termination arguments:,1.158s,0.389s,3.880s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testloop14_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testloop14_VeriMAP_true.c
TRACER-testloop15_VeriMAP_true.c,lasso,TRUE,"Ranking function f(main::i, main::N) = -1*main::i + 1*main::N",Supporting invariants [],Non-termination arguments:,1.165s,0.408s,3.890s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testloop15_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testloop15_VeriMAP_true.c
TRACER-testloop16_VeriMAP_true.c,lasso,TRUE,"Ranking function f(main::x) = -3*main::x + 5; Ranking function f(main::i, main::__CPAchecker_TMP_0) = -5*main::i + 5*main::__CPAchecker_TMP_0 + 3; Ranking function f(main::i, main::N) = -1*main::i + 1*main::N",Supporting invariants []; Supporting invariants [1*main::x > 0]; Supporting invariants [],Non-termination arguments:,1.485s,0.733s,4.870s,303MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testloop16_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testloop16_VeriMAP_true.c
TRACER-testloop17_VeriMAP_true.c,lasso,TRUE,"Ranking function f(main::j, main::__CPAchecker_TMP_0, main::N) = -2*main::j + 2*main::__CPAchecker_TMP_0 + 1*main::N; Ranking function f(main::i, main::N) = -1*main::i + 1*main::N","Supporting invariants [1*main::i >= 0, 1*main::N > 0]; Supporting invariants [1*main::N > 0]",Non-termination arguments:,1.333s,0.582s,4.490s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testloop17_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testloop17_VeriMAP_true.c
TRACER-testloop1_VeriMAP_true.c,lasso,TRUE,"Ranking function f(main::N, main::i) = 1*main::N - 1*main::i","Supporting invariants [1*main::a > 0, 1*main::NONDET > 0]",Non-termination arguments:,1.059s,0.320s,3.570s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testloop1_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testloop1_VeriMAP_true.c
TRACER-testloop29_VeriMAP_true.c,lasso,TRUE,Ranking function f(main::x) = -3*main::x + 302,Supporting invariants [],Non-termination arguments:,1.076s,0.336s,3.550s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testloop29_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testloop29_VeriMAP_true.c
TRACER-testloop2_VeriMAP_true.c,lasso,TRUE,"Ranking function f(main::N, main::i) = 1*main::N - 1*main::i",Supporting invariants [],Non-termination arguments:,1.054s,0.302s,3.430s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testloop2_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testloop2_VeriMAP_true.c
TRACER-testloop4_VeriMAP_true.c,lasso,TRUE,Ranking function f(main::x) = -3*main::x + 29,Supporting invariants [-1*main::N + 10 >= 0],Non-termination arguments:,3.277s,2.552s,8.880s,419MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testloop4_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testloop4_VeriMAP_true.c
TRACER-testloop6_VeriMAP_true.c,lasso,TRUE,Ranking function f(main::x) = -1*main::x + 14; Ranking function f(main::i) = -3*main::i + 32,Supporting invariants [4*main::i - 3*main::x >= 0]; Supporting invariants [],Non-termination arguments:,1.359s,0.597s,4.870s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testloop6_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testloop6_VeriMAP_true.c
TRACER-testloop9_VeriMAP_true.c,lasso,TRUE,Ranking function f(main::x) = -1*main::x + 2; Ranking function f(main::i) = -5*main::i + 56,Supporting invariants [1*main::x > 0]; Supporting invariants [1*main::x > 0],Non-termination arguments:,1.638s,0.866s,5.920s,244MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testloop9_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testloop9_VeriMAP_true.c
TelAviv-Amir-Minimum_true-termination.c,lasso,TRUE,Ranking function f(main::y) = 1*main::y,Supporting invariants [],Non-termination arguments:,1.135s,0.370s,3.680s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TelAviv-Amir-Minimum_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/TelAviv-Amir-Minimum_true-termination.c
Thun_true-termination.c,lasso,TRUE,Ranking function 2-nested ranking function:,Supporting invariants [],Non-termination arguments:,1.185s,0.424s,3.990s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Thun_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/Thun_true-termination.c
Toulouse-BranchesToLoop_true-termination.c,lasso,TRUE,"Ranking function f(main::x, main::z) = -301*main::x - 3*main::z; Ranking function f(main::y) = -3*main::y + 302; Ranking function f(main::x, main::z) = 134*main::x + 1*main::z","Supporting invariants [-1*main::x - 1 >= 0]; Supporting invariants [1*main::x - 1 >= 0]; Supporting invariants [1*main::x - 1 >= 0, 1*main::z + 1*main::y > 0]",Non-termination arguments:,1.412s,0.673s,4.670s,271MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Toulouse-BranchesToLoop_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/Toulouse-BranchesToLoop_true-termination.c
UrbanMine-ESOP2014-Fig3_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.125s,0.380s,3.720s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/UrbanMine-ESOP2014-Fig3_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/UrbanMine-ESOP2014-Fig3_true-termination.c
Using_Erroneous_Condition_2_T.c,lasso,TRUE,"Ranking function f(main::i, main::reg_count) = -1*main::i + 1*main::reg_count",Supporting invariants [],Non-termination arguments:,1.062s,0.325s,3.720s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Using_Erroneous_Condition_2_T.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/non_termination/loop/Using_Erroneous_Condition_2_T.c
Waldkirch_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 3*main::x + 2,Supporting invariants [],Non-termination arguments:,1.002s,0.259s,3.110s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Waldkirch_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/Waldkirch_true-termination.c
WhileDecr.c,lasso,TRUE,Ranking function f(main::i) = 1*main::i,Supporting invariants [],Non-termination arguments:,1.014s,0.265s,3.270s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/WhileDecr.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/WhileDecr.c
WhileFalse_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.761s,0.031s,2.480s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/WhileFalse_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/Ultimate/WhileFalse_true-termination.c
aaron2_true-termination.c,lasso,TRUE,"Ranking function f(main::x) = 3*main::x + 2; Ranking function f(main::tx, main::y) = 3*main::tx - 3*main::y + 5",Supporting invariants [3*main::y - 3*main::tx + 1 > 0]; Supporting invariants [-3*main::x + 3*main::tx + 1 > 0],Non-termination arguments:,1.322s,0.574s,4.470s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/aaron2_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/aaron2_true-termination.c
aaron3_true-termination.c,lasso,TRUE,"Ranking function 2-nested ranking function:; Ranking function f(main::y, main::z, main::tx) = -1*main::y + 1*main::z + 1*main::tx + 1",Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.608s,0.856s,5.670s,281MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/aaron3_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/aaron3_true-termination.c
afnp2014.c,lasso,TRUE,Ranking function f(main::y) = -1*main::y + 1001; Ranking function f(main::y) = -3*main::y + 3002,Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.198s,0.473s,3.970s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/afnp2014.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-lit/afnp2014.c
afnp2014_true-unreach-call.c,lasso,TRUE,Ranking function f(main::y) = -1*main::y + 1001; Ranking function f(main::y) = -3*main::y + 3002,Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.212s,0.485s,3.970s,275MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/afnp2014_true-unreach-call.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/afnp2014_true-unreach-call.c
afnp2014_true-unreach-call_true-termination.c,lasso,TRUE,Ranking function f(main::y) = -1*main::y + 1001; Ranking function f(main::y) = -3*main::y + 3002,Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.224s,0.474s,3.990s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/afnp2014_true-unreach-call_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loop-lit/afnp2014_true-unreach-call_true-termination.c
barbr.c,lasso,TRUE,,,Non-termination arguments:,0.960s,0.188s,3.270s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/barbr.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/dagger/barbr.c
barbrprime.c,lasso,TRUE,,,Non-termination arguments:,0.977s,0.192s,3.330s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/barbrprime.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/dagger/barbrprime.c
barthe2_merged_safe.c,lasso,TRUE,"Ranking function f(main::n, main::i2) = 3*main::n - 3*main::i2 + 2",Supporting invariants [],Non-termination arguments:,1.129s,0.379s,3.870s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/barthe2_merged_safe.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/llreve/barthe2_merged_safe.c
barthe_merged_safe.c,lasso,TRUE,"Ranking function f(main::i, main::n) = -1*main::i + 1*main::n",Supporting invariants [],Non-termination arguments:,1.130s,0.384s,3.790s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/barthe_merged_safe.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/llreve/barthe_merged_safe.c
benchmark02_linear.c,lasso,TRUE,,,Non-termination arguments:,0.854s,0.106s,2.730s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark02_linear.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark02_linear.c
benchmark04_conjunctive.c,lasso,TRUE,,,Non-termination arguments:,0.831s,0.095s,2.650s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark04_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark04_conjunctive.c
benchmark05_conjunctive.c,lasso,TRUE,,,Non-termination arguments:,0.848s,0.101s,2.750s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark05_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark05_conjunctive.c
benchmark08_conjunctive.c,lasso,TRUE,,,Non-termination arguments:,0.839s,0.101s,2.700s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark08_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark08_conjunctive.c
benchmark09_conjunctive.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.097s,0.353s,3.760s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark09_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark09_conjunctive.c
benchmark10_conjunctive.c,lasso,TRUE,Ranking function f(main::i) = -5052*main::i + 505201,Supporting invariants [],Non-termination arguments:,1.074s,0.338s,3.480s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark10_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark10_conjunctive.c
benchmark11_linear.c,lasso,TRUE,,,Non-termination arguments:,0.828s,0.090s,2.650s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark11_linear.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark11_linear.c
benchmark13_conjunctive.c,lasso,TRUE,Ranking function f(main::i) = -5*main::i + 2,Supporting invariants [-1*main::k >= 0],Non-termination arguments:,1.216s,0.381s,4.170s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark13_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark13_conjunctive.c
benchmark14_linear.c,lasso,TRUE,Ranking function f(main::i) = 1*main::i,Supporting invariants [],Non-termination arguments:,1.052s,0.290s,3.480s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark14_linear.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark14_linear.c
benchmark15_conjunctive.c,lasso,TRUE,,,Non-termination arguments:,0.834s,0.093s,2.640s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark15_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark15_conjunctive.c
benchmark17_conjunctive.c,lasso,TRUE,,,Non-termination arguments:,0.861s,0.101s,2.760s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark17_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark17_conjunctive.c
benchmark18_conjunctive.c,lasso,TRUE,,,Non-termination arguments:,0.828s,0.093s,2.750s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark18_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark18_conjunctive.c
benchmark19_conjunctive.c,lasso,TRUE,Ranking function f(main::j) = 1*main::j,Supporting invariants [1*main::n > 0],Non-termination arguments:,1.146s,0.392s,3.910s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark19_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark19_conjunctive.c
benchmark20_conjunctive.c,lasso,TRUE,,,Non-termination arguments:,0.871s,0.100s,2.750s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark20_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark20_conjunctive.c
benchmark21_disjunctive.c,lasso,TRUE,,,Non-termination arguments:,0.850s,0.107s,2.720s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark21_disjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark21_disjunctive.c
benchmark23_conjunctive.c,lasso,TRUE,Ranking function f(main::i) = -3*main::i + 302,Supporting invariants [],Non-termination arguments:,1.105s,0.363s,3.730s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark23_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark23_conjunctive.c
benchmark24_conjunctive.c,lasso,TRUE,,,Non-termination arguments:,0.870s,0.106s,2.760s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark24_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark24_conjunctive.c
benchmark25_linear.c,lasso,TRUE,Ranking function f(main::x) = -3*main::x + 32,Supporting invariants [],Non-termination arguments:,1.055s,0.323s,3.290s,263MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark25_linear.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark25_linear.c
benchmark26_linear.c,lasso,TRUE,,,Non-termination arguments:,0.831s,0.087s,2.690s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark26_linear.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark26_linear.c
benchmark27_linear.c,lasso,TRUE,,,Non-termination arguments:,0.841s,0.091s,2.680s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark27_linear.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark27_linear.c
benchmark29_linear.c,lasso,TRUE,,,Non-termination arguments:,0.873s,0.101s,2.760s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark29_linear.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark29_linear.c
benchmark33_linear.c,lasso,TRUE,Ranking function f(main::x) = -301*main::x + 30102,Supporting invariants [],Non-termination arguments:,1.093s,0.343s,3.480s,263MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark33_linear.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark33_linear.c
benchmark34_conjunctive.c,lasso,TRUE,,,Non-termination arguments:,0.859s,0.100s,2.670s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark34_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark34_conjunctive.c
benchmark35_linear.c,lasso,TRUE,Ranking function f(main::x) = -2*main::x + 21,Supporting invariants [],Non-termination arguments:,1.027s,0.279s,3.460s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark35_linear.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark35_linear.c
benchmark37_conjunctive.c,lasso,TRUE,"Ranking function f(main::y, main::__CPAchecker_TMP_1) = 3*main::y - 3*main::__CPAchecker_TMP_1 + 2; Ranking function f(main::y) = 1*main::y",Supporting invariants []; Supporting invariants [-1*main::x + 1*main::y >= 0],Non-termination arguments:,1.267s,0.511s,4.130s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/benchmark37_conjunctive.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-zilu/benchmark37_conjunctive.c
