file,result,llm_result_chatgpt4o,result_2ls,result_irank_complex,result_irank_simple,path,is_stable_chatgpt4o,llm_result_o4mini,is_stable_o4mini,llm_result_claude3.7,is_stable_claude3.7,llm_result_deepseekr1,is_stable_deepseekr1
AliasDarteFeautrierGonnord-SAS2010-cousot9_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,NO,True,YES,True
AliasDarteFeautrierGonnord-SAS2010-Fig2a_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
AliasDarteFeautrierGonnord-SAS2010-ndecr_true-termination.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,NO,True
AliasDarteFeautrierGonnord-SAS2010-random1d_true-termination.c,YES,YES,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
AliasDarteFeautrierGonnord-SAS2010-rsd_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
AliasDarteFeautrierGonnord-SAS2010-speedpldi4_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
AliasDarteFeautrierGonnord-SAS2010-terminate_true-termination.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
AliasDarteFeautrierGonnord-SAS2010-wcet2_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
AliasDarteFeautrierGonnord-SAS2010-while2_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
AliasDarteFeautrierGonnord-SAS2010-wise_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
Avery-FLOPS2006-Table1_true-termination.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
aviad_true-termination.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
BradleyMannaSipma-CAV2005-Fig1-modified_false-termination.c,NO,Failed,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,False,NO,True,NO,True,MISSING,
BradleyMannaSipma-CAV2005-Fig1_true-termination.c,YES,YES,YES,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
BradleyMannaSipma-ICALP2005-Fig1_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,NO,True
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron12_true-termination.c,MAYBE,NO,Maybe,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,Failed,False,Failed,False,YES,True
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron1_true-termination.c,YES,YES,Maybe,Failed,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c,YES,Failed,Maybe,Failed,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,False,YES,True,YES,True,NO,True
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron6_true-termination.c,YES,NO,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,Failed,False
ChawdharyCookGulwaniSagivYang-ESOP2008-random1d_true-termination.c,YES,YES,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
ChenFlurMukhopadhyay-SAS2012-Ex1.02_true-termination.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
ChenFlurMukhopadhyay-SAS2012-Ex1.03_true-termination.c,YES,YES,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,Failed,False
ChenFlurMukhopadhyay-SAS2012-Ex1.04_true-termination.c,YES,YES,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
ChenFlurMukhopadhyay-SAS2012-Ex1.05_true-termination.c,YES,YES,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
ChenFlurMukhopadhyay-SAS2012-Ex2.01_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,NO,True,NO,True,MISSING,
ChenFlurMukhopadhyay-SAS2012-Ex2.05_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,NO,True,NO,True,MISSING,
ChenFlurMukhopadhyay-SAS2012-Ex2.07_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
ChenFlurMukhopadhyay-SAS2012-Ex2.08_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
ChenFlurMukhopadhyay-SAS2012-Ex2.10_true-termination.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
ChenFlurMukhopadhyay-SAS2012-Ex2.13_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
ChenFlurMukhopadhyay-SAS2012-Ex2.16_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,NO,True,NO,True,MISSING,
ChenFlurMukhopadhyay-SAS2012-Ex2.20_true-termination.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
ChenFlurMukhopadhyay-SAS2012-Ex2.22_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
ChenFlurMukhopadhyay-SAS2012-Ex3.01_true-termination.c,YES,NO,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
ChenFlurMukhopadhyay-SAS2012-Ex3.03_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
ChenFlurMukhopadhyay-SAS2012-Ex3.04_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
ChenFlurMukhopadhyay-SAS2012-Ex3.05_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,Failed,False
ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,Failed,False
ChenFlurMukhopadhyay-SAS2012-Ex3.09_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
ChenFlurMukhopadhyay-SAS2012-Ex4.01_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
CookSeeZuleger-TACAS2013-Fig1_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
CookSeeZuleger-TACAS2013-Fig7a_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
CookSeeZuleger-TACAS2013-Fig7b_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
gcd1_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
genady_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
GopanReps-CAV2006-Fig1a_true-termination.c.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
HarrisLalNoriRajamani-SAS2010-Fig1_true-termination.c,YES,Failed,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,False,YES,True,YES,True,YES,True
HarrisLalNoriRajamani-SAS2010-Fig2_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,NO,True,Failed,False,MISSING,
HarrisLalNoriRajamani-SAS2010-Fig3_true-termination.c,YES,YES,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
HeizmannHoenickeLeikePodelski-ATVA2013-Fig2_true-termination.c,YES,YES,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
HeizmannHoenickeLeikePodelski-ATVA2013-Fig5_true-termination.c,YES,YES,YES,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig6_true-termination.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig7_true-termination.c,YES,Failed,Maybe,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,False,YES,True,NO,True,YES,True
HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination.c,YES,Failed,YES,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,False,YES,True,Failed,False,MISSING,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c,YES,NO,YES,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
HenzingerJhalaMajumdarSutre-POPL2002-LockingExample_false-termination.c,NO,YES,Maybe,Failed,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,NO,True,YES,True,MISSING,
joey_false-termination.c,NO,NO,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,NO,True,NO,True,MISSING,
KroeningSharyginaTsitovichWintersteiger-CAV2010-Ex_true-termination.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
KroeningSharyginaTsitovichWintersteiger-CAV2010-Fig1_true-termination.c,YES,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
LeeJonesBen-Amram-POPL2001-Ex1_true-termination.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
LeeJonesBen-Amram-POPL2001-Ex2_true-termination.c,YES,YES,Failed,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
LeeJonesBen-Amram-POPL2001-Ex3_true-termination.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
LeeJonesBen-Amram-POPL2001-Ex4_true-termination.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
LeeJonesBen-Amram-POPL2001-Ex5_true-termination.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
LeeJonesBen-Amram-POPL2001-Ex6_true-termination.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
LeikeHeizmann-TACAS2014-Ex9_true-termination.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
LeikeHeizmann-WST2014-Ex9_true-termination.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
min_rf_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c,YES,Failed,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,False,YES,True,YES,True,MISSING,
PodelskiRybalchenko-TACAS2011-Fig4_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
PodelskiRybalchenko-VMCAI2004-Ex1_true-termination.c,YES,YES,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
svcomp_cstrcmp_true-termination.c,YES,YES,Maybe,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,MISSING,
svcomp_cstrcspn_true-termination.c,YES,YES,Maybe,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
svcomp_cstrlen_true-termination.c,YES,YES,Maybe,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
svcomp_cstrncmp_true-termination.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
svcomp_cstrpbrk_true-termination.c,YES,YES,Maybe,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
svcomp_cstrspn_true-termination.c,YES,YES,Maybe,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,Failed,False
svcomp_strchr_true-termination.c,YES,YES,Maybe,Failed,Failed,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
TelAviv-Amir-Minimum_true-termination.c,YES,YES,Maybe,Failed,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,YES,True,YES,True,YES,True
Toulouse-BranchesToLoop_true-termination.c,YES,Failed,Maybe,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,False,YES,True,YES,True,YES,True
Toulouse-MultiBranchesToLoop_true-termination.c,YES,Failed,Maybe,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,False,YES,True,YES,True,YES,True
UrbanMine-ESOP2014-Fig3_true-termination.c,YES,YES,Maybe,Failed,MAYBE,TPDB_Y2024_filtered_VBS\SV-COMP_Termination_Category,True,Failed,False,YES,True,Failed,False
majority-noarray_true-termination.c,YES,YES,Maybe,Failed,Failed,TPDB_Y2024_filtered_VBS\Di_Stefano_20,True,NO,True,Failed,False,MISSING,
Avg_true.c,YES,Failed,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,False,YES,True,YES,True,MISSING,
Binomial_true.c,YES,YES,Failed,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
Et1_true.c,YES,NO,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
Et2_true.c,YES,Failed,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,False,YES,True,YES,True,MISSING,
Et3_true.c,YES,NO,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,Failed,False,Failed,False
Et4_true.c,YES,NO,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,Failed,False
ex2.c,YES,NO,Failed,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,NO,True,MISSING,
ex3.c,YES,Failed,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,False,YES,True,YES,True,YES,True
LeUserDefRec_true.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
rec_counter1.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,Failed,False
rec_counter3.c,YES,NO,Maybe,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
rec_strlen.c,YES,YES,Failed,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_a.01.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_a.04.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_a.05.c,YES,YES,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_a.06.c,YES,YES,Failed,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_a.07.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_a.08.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_a.09_assume.c,YES,Failed,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,False,YES,True,YES,True,YES,True
svcomp_a.10.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_Ackermann01_true-unreach-call_modified_modified.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_Addition01_true-unreach-call_true-termination_modified.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_b.01.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_b.02.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,Failed,False
svcomp_b.03-no-inv_assume.c,YES,NO,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,Failed,False
svcomp_b.03_assume.c,YES,Failed,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,False,YES,True,YES,True,MISSING,
svcomp_b.04.c,YES,Failed,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,False,YES,True,YES,True,MISSING,
svcomp_b.05.c,YES,Failed,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,False,YES,True,YES,True,YES,True
svcomp_b.06.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_b.07.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_b.09-no-inv_assume.c,YES,YES,Maybe,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_b.09_assume.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,Failed,False
svcomp_b.10.c,YES,YES,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_b.11.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_b.12.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_b.13.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_b.14.c,YES,Failed,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,False,YES,True,YES,True,YES,True
svcomp_b.15.c,YES,Failed,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,False,YES,True,YES,True,Failed,False
svcomp_b.16.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_b.17.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_b.18.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_c.01-no-inv.c,YES,YES,Maybe,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_c.01_assume.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_c.02.c,YES,NO,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_c.03.c,YES,Failed,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,False,YES,True,YES,True,YES,True
svcomp_c.07.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_c.08.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_easySum.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_EvenOdd01_true-unreach-call_true-termination_modified.c,YES,YES,Failed,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_ex1.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_ex2.c,MAYBE,NO,Maybe,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_ex3a.c,YES,Failed,YES,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,False,YES,True,YES,True,MISSING,
svcomp_ex3b.c,YES,Failed,Maybe,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,False,YES,True,YES,True,YES,True
svcomp_fermat.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_Fibonacci01_true-unreach-call_modified.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_flag.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_gcd01_true-unreach-call_true-termination_modified.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_java_AG313.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_java_Break.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_java_Continue1.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_java_LogBuiltIn.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_java_Nested.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
svcomp_java_Sequence.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,Failed,False
