file,result,has_error,error_detail,exit_code,result_source,time_taken,full_log,ultimate_log,processed_time,path,Datasets,spec,architecture,timeout,enbale_fulloutput,ultimate_root,command
svcomp_c.08-alloca.c,TIMEOUT,1,Analysis timed out after 300 seconds,,timeout,300.05,,,2026-01-22 20:05:23,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_c.08-alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_c.08-alloca.c
svcomp_c.08.c,YES,0,,0,stdout_stderr,4.20,Results/ultimate/ultiouts/c_term/svcomp_c.08.c-ultimate-svtermprp.log,,2026-01-22 20:05:27,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_c.08.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_c.08.c
svcomp_count_down_alloca.c,TIMEOUT,1,Analysis timed out after 300 seconds,,timeout,300.07,,,2026-01-22 20:10:27,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_count_down_alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_count_down_alloca.c
svcomp_cstrchr_true_alloca.c,MAYBE,0,,0,stdout_stderr,11.74,Results/ultimate/ultiouts/c_term/svcomp_cstrchr_true_alloca.c-ultimate-svtermprp.log,,2026-01-22 20:10:39,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrchr_true_alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrchr_true_alloca.c
svcomp_cstrcmp_true-termination.c,MAYBE,0,,0,stdout_stderr,10.84,Results/ultimate/ultiouts/c_term/svcomp_cstrcmp_true-termination.c-ultimate-svtermprp.log,,2026-01-22 20:10:50,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrcmp_true-termination.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrcmp_true-termination.c
svcomp_cstrcmp_true_alloca.c,MAYBE,0,,0,stdout_stderr,11.39,Results/ultimate/ultiouts/c_term/svcomp_cstrcmp_true_alloca.c-ultimate-svtermprp.log,,2026-01-22 20:11:01,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrcmp_true_alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrcmp_true_alloca.c
svcomp_cstrcpy_alloca.c,MAYBE,0,,0,stdout_stderr,9.52,Results/ultimate/ultiouts/c_term/svcomp_cstrcpy_alloca.c-ultimate-svtermprp.log,,2026-01-22 20:11:11,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrcpy_alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrcpy_alloca.c
svcomp_cstrcspn_true-termination.c,MAYBE,0,,0,stdout_stderr,12.08,Results/ultimate/ultiouts/c_term/svcomp_cstrcspn_true-termination.c-ultimate-svtermprp.log,,2026-01-22 20:11:23,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrcspn_true-termination.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrcspn_true-termination.c
svcomp_cstrcspn_true_alloca.c,MAYBE,0,,0,stdout_stderr,12.30,Results/ultimate/ultiouts/c_term/svcomp_cstrcspn_true_alloca.c-ultimate-svtermprp.log,,2026-01-22 20:11:35,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrcspn_true_alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrcspn_true_alloca.c
svcomp_cstrlen_true-termination.c,MAYBE,0,,0,stdout_stderr,7.99,Results/ultimate/ultiouts/c_term/svcomp_cstrlen_true-termination.c-ultimate-svtermprp.log,,2026-01-22 20:11:43,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrlen_true-termination.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrlen_true-termination.c
svcomp_cstrlen_true_alloca.c,MAYBE,0,,0,stdout_stderr,7.55,Results/ultimate/ultiouts/c_term/svcomp_cstrlen_true_alloca.c-ultimate-svtermprp.log,,2026-01-22 20:11:51,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrlen_true_alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrlen_true_alloca.c
svcomp_cstrncmp_true-termination.c,YES,0,,0,stdout_stderr,4.31,Results/ultimate/ultiouts/c_term/svcomp_cstrncmp_true-termination.c-ultimate-svtermprp.log,,2026-01-22 20:11:55,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrncmp_true-termination.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrncmp_true-termination.c
svcomp_cstrncmp_true_alloca.c,YES,0,,0,stdout_stderr,4.41,Results/ultimate/ultiouts/c_term/svcomp_cstrncmp_true_alloca.c-ultimate-svtermprp.log,,2026-01-22 20:11:59,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrncmp_true_alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrncmp_true_alloca.c
svcomp_cstrncpy_alloca.c,YES,0,,0,stdout_stderr,4.97,Results/ultimate/ultiouts/c_term/svcomp_cstrncpy_alloca.c-ultimate-svtermprp.log,,2026-01-22 20:12:04,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrncpy_alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrncpy_alloca.c
svcomp_cstrpbrk_true-termination.c,MAYBE,0,,0,stdout_stderr,11.10,Results/ultimate/ultiouts/c_term/svcomp_cstrpbrk_true-termination.c-ultimate-svtermprp.log,,2026-01-22 20:12:15,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrpbrk_true-termination.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrpbrk_true-termination.c
svcomp_cstrpbrk_true_alloca.c,MAYBE,0,,0,stdout_stderr,11.08,Results/ultimate/ultiouts/c_term/svcomp_cstrpbrk_true_alloca.c-ultimate-svtermprp.log,,2026-01-22 20:12:26,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrpbrk_true_alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrpbrk_true_alloca.c
svcomp_cstrspn_true-termination.c,MAYBE,0,,0,stdout_stderr,11.05,Results/ultimate/ultiouts/c_term/svcomp_cstrspn_true-termination.c-ultimate-svtermprp.log,,2026-01-22 20:12:38,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrspn_true-termination.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrspn_true-termination.c
svcomp_cstrspn_true_alloca.c,MAYBE,0,,0,stdout_stderr,11.40,Results/ultimate/ultiouts/c_term/svcomp_cstrspn_true_alloca.c-ultimate-svtermprp.log,,2026-01-22 20:12:49,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_cstrspn_true_alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_cstrspn_true_alloca.c
svcomp_diff_alloca.c,YES,0,,0,stdout_stderr,5.46,Results/ultimate/ultiouts/c_term/svcomp_diff_alloca.c-ultimate-svtermprp.log,,2026-01-22 20:12:54,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_diff_alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_diff_alloca.c
svcomp_easySum-alloca.c,YES,0,,0,stdout_stderr,4.00,Results/ultimate/ultiouts/c_term/svcomp_easySum-alloca.c-ultimate-svtermprp.log,,2026-01-22 20:12:58,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_easySum-alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_easySum-alloca.c
svcomp_easySum.c,YES,0,,0,stdout_stderr,3.79,Results/ultimate/ultiouts/c_term/svcomp_easySum.c-ultimate-svtermprp.log,,2026-01-22 20:13:02,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_easySum.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_easySum.c
svcomp_ex1-alloca.c,YES,0,,0,stdout_stderr,4.42,Results/ultimate/ultiouts/c_term/svcomp_ex1-alloca.c-ultimate-svtermprp.log,,2026-01-22 20:13:07,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_ex1-alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_ex1-alloca.c
svcomp_ex1.c,YES,0,,0,stdout_stderr,4.17,Results/ultimate/ultiouts/c_term/svcomp_ex1.c-ultimate-svtermprp.log,,2026-01-22 20:13:11,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_ex1.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_ex1.c
svcomp_ex2.c,MAYBE,0,,0,stdout_stderr,9.09,Results/ultimate/ultiouts/c_term/svcomp_ex2.c-ultimate-svtermprp.log,,2026-01-22 20:13:20,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_ex2.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_ex2.c
svcomp_ex3a-alloca.c,MAYBE,0,,0,stdout_stderr,8.85,Results/ultimate/ultiouts/c_term/svcomp_ex3a-alloca.c-ultimate-svtermprp.log,,2026-01-22 20:13:29,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_ex3a-alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_ex3a-alloca.c
svcomp_ex3a.c,MAYBE,0,,0,stdout_stderr,7.01,Results/ultimate/ultiouts/c_term/svcomp_ex3a.c-ultimate-svtermprp.log,,2026-01-22 20:13:36,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_ex3a.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_ex3a.c
svcomp_ex3b-alloca.c,MAYBE,0,,0,stdout_stderr,9.29,Results/ultimate/ultiouts/c_term/svcomp_ex3b-alloca.c-ultimate-svtermprp.log,,2026-01-22 20:13:45,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_ex3b-alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_ex3b-alloca.c
svcomp_ex3b.c,MAYBE,0,,0,stdout_stderr,6.98,Results/ultimate/ultiouts/c_term/svcomp_ex3b.c-ultimate-svtermprp.log,,2026-01-22 20:13:52,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_ex3b.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_ex3b.c
svcomp_fermat-alloca.c,TIMEOUT,1,Analysis timed out after 300 seconds,,timeout,300.02,,,2026-01-22 20:18:52,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/tpdb_known/c_term/svcomp_fermat-alloca.c,tpdb429term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/tpdb_known/c_term/svcomp_fermat-alloca.c
